,securityName,secId,performanceId,holdingTypeId,weighting,numberOfShare,marketValue,shareChange,country,ticker,totalReturn1Year,forwardPERatio,stockRating,assessment,economicMoat,sector,sectorCode,holdingTrend,holdingType,isin,cusip,secondarySectorId,superSectorName,primarySectorName,secondarySectorName,firstBoughtDate,maturityDate,coupon,currency,localCurrencyCode,prospectusNetExpenseRatio,oneYearReturn,morningstarRating,ePUsedForOverallRating,analystRating,medalistRating,medalistRatingLabel,overallRatingPublishDateUtc,totalAssets,ttmYield,epUsedFor1YearReturn,morningstarCategory,totalAssetsMagnitude,lastTurnoverRatio,susEsgRiskScore,susEsgRiskGlobes,esgAsOfDate,susEsgRiskCategory,managementExpenseRatio,qualRating,quantRating,bestRatingType,securityType,domicileCountryId,currencyName,originalMarketValue,isMomentumFilterFlag
276,Ryman Healthcare Ltd,0P00007XUV,0P00007XUV,E,0.04005,484253.0,795872.0,2968.0,New Zealand,RYM,-25.3906,,3,Fairly Valued,,Healthcare,healthcare,"{'trend': [727748.0, 680601.0, 723796.0, 795872.0]}",Equity,NZRYME0001S4,,,,,,2014-03-31T05:00:00.000,,,NZD,,,,,0,,,,,,,0,,,,28.5326,3.0,2025-12-03T06:00:00.000,Medium,,,3,Quan,ST,NZL,New Zealand Dollar,795872.32,True
277,GS Holdings Corp,0P0000B7XU,0P0000B7XU,E,0.03956,23357.0,786080.0,124.0,South Korea,078930,47.0297,7.8616,5,Undervalued,,Industrials,industrials,"{'trend': [864421.0, 764230.0, 760883.0, 786080.0]}",Equity,KR7078930005,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,48.6816,1.0,2025-12-03T06:00:00.000,Severe,,,5,Quan,ST,KOR,South Korean Won,786080.47,False
278,Yue Yuen Industrial (Holdings) Ltd,0P00009RZD,0P00009RZD,E,0.03952,428000.0,785271.0,2000.0,China,00551,0.618,,5,Undervalued,,Consumer Cyclical,consumerCyclical,"{'trend': [683809.0, 753125.0, 725477.0, 785271.0]}",Equity,BMG988031446,,,,,,2013-05-31T05:00:00.000,,,HKD,,,,,0,,,,,,,0,,,,20.7412,3.0,2025-12-03T06:00:00.000,Medium,,,5,Quan,ST,BMU,Hong Kong Dollar,785270.58,False
279,Flight Centre Travel Group Ltd,0P00006WHX,0P00006WHX,E,0.0394,97151.0,782915.0,644.0,Australia,FLT,-5.8204,14.3885,4,Undervalued,None,Consumer Cyclical,consumerCyclical,"{'trend': [777421.0, 827169.0, 740017.0, 782915.0]}",Equity,AU000000FLT9,,,,,,2013-05-31T05:00:00.000,,,AUD,,,,,0,,,,,,,0,,,,21.514,3.0,2025-12-03T06:00:00.000,Medium,,,3,Qual,ST,AUS,Australian Dollar,782914.75,True
280,TPG Telecom Ltd Ordinary Shares,0P00006WVZ,0P00006WVZ,E,0.03901,214153.0,775280.0,1220.0,Australia,TPG,25.0559,17.2117,4,Undervalued,None,Communication Services,communicationsServices,"{'trend': [782295.0, 739649.0, 708429.0, 775280.0]}",Equity,AU0000090128,,,,,,2020-07-31T05:00:00.000,,,AUD,,,,,0,,,,,,,0,,,,24.9511,3.0,2025-12-03T06:00:00.000,Medium,,,5,Qual,ST,AUS,Australian Dollar,775279.76,False
281,Jardine Cycle & Carriage Ltd,0P0000A67I,0P0000A67I,E,0.03778,30077.0,750856.0,0.0,Singapore,C07,20.1175,,4,Undervalued,,Industrials,industrials,"{'trend': [647442.0, 667368.0, 669104.0, 750856.0]}",Equity,SG1B51001017,,,,,,2013-06-30T05:00:00.000,,,SGD,,,,,0,,,,,,,0,,,,32.2087,2.0,2025-12-03T06:00:00.000,High,,,4,Quan,ST,SGP,Singapore Dollar,750856.15,False
282,Perpetual Ltd,0P00006WT0,0P00006WT0,E,0.03778,59764.0,750799.0,372.0,Australia,PPT,1.506,10.6724,3,Fairly Valued,None,Financial Services,financialService,"{'trend': [830416.0, 847733.0, 737251.0, 750799.0]}",Equity,AU000000PPT9,,,,,,2013-05-31T05:00:00.000,,,AUD,,,,,0,,,,,,,0,,,,20.234,3.0,2025-12-03T06:00:00.000,Medium,,,5,Qual,ST,AUS,Australian Dollar,750799.17,False
283,Kerry Properties Ltd,0P00009S1Q,0P00009S1Q,E,0.03768,297500.0,748707.0,2000.0,Hong Kong,00683,40.4975,,4,Undervalued,,Real Estate,realEstate,"{'trend': [819936.0, 771153.0, 791504.0, 748707.0]}",Equity,BMG524401079,,,,,,2013-05-31T05:00:00.000,,,HKD,,,,,0,,,,,,,0,,,,15.0488,4.0,2025-12-03T06:00:00.000,Low,,,4,Quan,ST,BMU,Hong Kong Dollar,748706.93,False
284,Cathay Pacific Airways Ltd,0P00009RVD,0P00009RVD,E,0.03735,521181.0,742322.0,4000.0,Hong Kong,00293,30.3942,9.1408,2,Overvalued,None,Industrials,industrials,"{'trend': [797658.0, 713255.0, 695965.0, 742322.0]}",Equity,HK0293001514,,,,,,2013-05-31T05:00:00.000,,,HKD,,,,,0,,,,,,,0,,,,24.6866,3.0,2025-12-03T06:00:00.000,Medium,,,2,Qual,ST,HKG,Hong Kong Dollar,742321.82,False
285,Kangwon Land Inc,0P0000BEGC,0P0000BEGC,E,0.03703,62111.0,735872.0,388.0,South Korea,035250,11.6618,11.0988,5,Undervalued,,Consumer Cyclical,consumerCyclical,"{'trend': [854770.0, 803808.0, 807693.0, 735872.0]}",Equity,KR7035250000,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,22.1027,3.0,2025-12-03T06:00:00.000,Medium,,,5,Quan,ST,KOR,South Korean Won,735872.03,False
286,VTech Holdings Ltd,0P00009RVM,0P00009RVM,E,0.03603,87700.0,715958.0,400.0,Hong Kong,00303,30.4631,,4,Undervalued,,Technology,technology,"{'trend': [635730.0, 661889.0, 703526.0, 715958.0]}",Equity,BMG9400S1329,,,,,,2017-09-30T05:00:00.000,,,HKD,,,,,0,,,,,,,0,,,,17.5472,4.0,2025-12-03T06:00:00.000,Low,,,4,Quan,ST,BMU,Hong Kong Dollar,715957.52,False
287,iM Financial Group Inc,0P0000TGYO,0P0000TGYO,E,0.03583,76674.0,711982.0,412.0,South Korea,139130,65.3933,,3,Fairly Valued,,Financial Services,financialService,"{'trend': [796795.0, 755137.0, 747917.0, 711982.0]}",Equity,KR7139130009,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,23.2408,3.0,2025-12-03T06:00:00.000,Medium,,,3,Quan,ST,KOR,South Korean Won,711982.47,False
288,KCC Corp,0P0000BF11,0P0000BF11,E,0.03541,2281.0,703632.0,16.0,South Korea,002380,87.8407,,3,Fairly Valued,,Basic Materials,basicMaterials,"{'trend': [629117.0, 651286.0, 619907.0, 703632.0]}",Equity,KR7002380004,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,25.1065,3.0,2025-12-03T06:00:00.000,Medium,,,3,Quan,ST,KOR,South Korean Won,703631.87,False
289,New World Development Co Ltd,0P00009RPD,0P00009RPD,E,0.0348,747511.0,691516.0,4000.0,Hong Kong,00017,13.7715,-8.9767,2,Overvalued,None,Real Estate,realEstate,"{'trend': [624730.0, 633065.0, 747295.0, 691516.0]}",Equity,HK0000608585,,,,,,2020-07-31T05:00:00.000,,,HKD,,,,,0,,,,,,,0,,,,19.0464,4.0,2025-12-03T06:00:00.000,Low,,,3,Qual,ST,HKG,Hong Kong Dollar,691516.44,False
290,CJ CheilJedang Corp,0P0000CHN8,0P0000CHN8,E,0.03412,4209.0,677989.0,28.0,South Korea,097950,-19.2164,7.5472,3,Fairly Valued,,Consumer Defensive,consumerDefensive,"{'trend': [781086.0, 690994.0, 686875.0, 677989.0]}",Equity,KR7097950000,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,26.267,3.0,2025-12-03T06:00:00.000,Medium,,,3,Quan,ST,KOR,South Korean Won,677989.47,True
291,FIT Hon Teng Ltd Registered Shs Unitary 144A/Reg S,0P0001B70H,0P0001B70H,E,0.03401,901000.0,675849.0,4000.0,United States,06088,62.3188,16.3666,2,Overvalued,,Technology,technology,"{'trend': [325502.0, 550134.0, 735548.0, 675849.0]}",Equity,KYG3R83K1037,,,,,,2017-12-31T06:00:00.000,,,HKD,,,,,0,,,,,,,0,,,,23.5816,3.0,2025-12-03T06:00:00.000,Medium,,,2,Quan,ST,CYM,Hong Kong Dollar,675848.54,False
292,Yancoal Australia Ltd,0P0000WF4O,0P0000WF4O,E,0.03397,185111.0,674989.0,1088.0,Australia,YAL,-8.4063,15.083,3,Fairly Valued,,Energy,energy,"{'trend': [724761.0, 613844.0, 646395.0, 674989.0]}",Equity,AU000000YAL0,,,,,,2023-03-31T05:00:00.000,,,AUD,,,,,0,,,,,,,0,,,,42.2934,1.0,2025-12-03T06:00:00.000,Severe,,,3,Quan,ST,AUS,Australian Dollar,674988.81,True
293,Hysan Development Co Ltd,0P00009RPB,0P00009RPB,E,0.03388,325000.0,673233.0,0.0,Hong Kong,00014,57.9365,,2,Overvalued,,Real Estate,realEstate,"{'trend': [684252.0, 614081.0, 664169.0, 673233.0]}",Equity,HK0014000126,,,,,,2013-05-31T05:00:00.000,,,HKD,,,,,0,,,,,,,0,,,,11.3764,4.0,2025-12-03T06:00:00.000,Low,,,2,Quan,ST,HKG,Hong Kong Dollar,673232.8,False
294,Wynn Macau Ltd,0P0000N8W5,0P0000N8W5,E,0.03335,779200.0,662684.0,4800.0,Macao,01128,11.4478,10.2459,3,Fairly Valued,Narrow,Consumer Cyclical,consumerCyclical,"{'trend': [671401.0, 726947.0, 718622.0, 662684.0]}",Equity,KYG981491007,,,,,,2013-05-31T05:00:00.000,,,HKD,,,,,0,,,,,,,0,,,,26.1605,3.0,2025-12-03T06:00:00.000,Medium,,,5,Qual,ST,CYM,Hong Kong Dollar,662683.92,False
295,New Hope Corp Ltd,0P00006WQL,0P00006WQL,E,0.03328,243403.0,661277.0,1516.0,Australia,NHC,-12.0482,9.9206,4,Undervalued,None,Energy,energy,"{'trend': [676906.0, 704310.0, 628418.0, 661277.0]}",Equity,AU000000NHC7,,,,,,2023-03-31T05:00:00.000,,,AUD,,,,,0,,,,,,,0,,,,45.1235,1.0,2025-12-03T06:00:00.000,Severe,,,3,Qual,ST,AUS,Australian Dollar,661276.63,True
296,Beach Energy Ltd,0P00006WAP,0P00006WAP,E,0.03243,794024.0,644562.0,4848.0,Australia,BPT,-7.1161,8.8496,5,Undervalued,None,Energy,energy,"{'trend': [618141.0, 622439.0, 598865.0, 644562.0]}",Equity,AU000000BPT9,,,,,,2019-09-30T05:00:00.000,,,AUD,,,,,0,,,,,,,0,,,,41.7154,1.0,2025-12-03T06:00:00.000,Severe,,,5,Qual,ST,AUS,Australian Dollar,644561.65,False
297,Hanwha Vision,0P0001TRJV,0P0001TRJV,E,0.03175,17837.0,630977.0,116.0,South Korea,489790,12.4633,,2,Overvalued,,Industrials,industrials,"{'trend': [811225.0, 681466.0, 670671.0, 630977.0]}",Equity,KR7489790006,,,,,,2024-09-30T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,36.7575,2.0,2025-12-03T06:00:00.000,High,,,2,Quan,ST,KOR,South Korean Won,630977.22,False
298,Kumho Petro Chemical Ltd,0P0000C82H,0P0000C82H,E,0.03154,7698.0,626754.0,52.0,South Korea,011780,28.8639,6.7613,3,Fairly Valued,,Basic Materials,basicMaterials,"{'trend': [761509.0, 659926.0, 568934.0, 626754.0]}",Equity,KR7011780004,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,18.288,4.0,2025-12-03T06:00:00.000,Low,,,3,Quan,ST,KOR,South Korean Won,626754.17,True
299,Swire Pacific Ltd Class B,0P00009RR0,0P00009RR0,E,0.03151,422500.0,626232.0,0.0,Hong Kong,00087,12.987,1.5113,5,Undervalued,Narrow,Industrials,industrials,"{'trend': [747898.0, 638850.0, 634260.0, 626232.0]}",Equity,HK0087000532,,,,,,2017-09-30T05:00:00.000,,,HKD,,,,,0,,,,,,,0,,,,37.3258,2.0,2025-12-03T06:00:00.000,High,,,5,Quan,ST,HKG,Hong Kong Dollar,626231.95,False
300,Deterra Royalties Ltd Ordinary Shares,0P0001KY8T,0P0001KY8T,E,0.03096,230323.0,615186.0,1416.0,Australia,DRR,10.7417,15.873,3,Fairly Valued,Wide,Basic Materials,basicMaterials,"{'trend': [633876.0, 630207.0, 603798.0, 615186.0]}",Equity,AU0000107484,,,,,,2020-10-31T05:00:00.000,,,AUD,,,,,0,,,,,,,0,,,,13.5662,4.0,2025-12-03T06:00:00.000,Low,,,4,Qual,ST,AUS,Australian Dollar,615186.25,False
301,Hyundai Fire & Marine Insurance Co Ltd,0P0000B30P,0P0000B30P,E,0.03072,31857.0,610420.0,200.0,South Korea,001450,10.0935,,5,Undervalued,,Financial Services,financialService,"{'trend': [619476.0, 637511.0, 635148.0, 610420.0]}",Equity,KR7001450006,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,27.4549,3.0,2025-12-03T06:00:00.000,Medium,,,5,Quan,ST,KOR,South Korean Won,610420.14,False
302,DFI Retail Group Holdings Ltd,0P0000A60B,0P0000A60B,E,0.03013,170600.0,598806.0,1200.0,Hong Kong,D01,95.1931,17.3913,2,Overvalued,,Consumer Defensive,consumerDefensive,"{'trend': [604808.0, 540600.0, 552244.0, 598806.0]}",Equity,BMG2624N1535,,,,,,2017-09-30T05:00:00.000,,,USD,,,,,0,,,,,,,0,,,,22.4435,3.0,2025-12-03T06:00:00.000,Medium,,,2,Quan,ST,BMU,US Dollar,598806.0,False
303,Hotel Shilla Co Ltd,0P0000B4VR,0P0000B4VR,E,0.02984,17347.0,592945.0,100.0,South Korea,008770,15.1629,26.9542,3,Fairly Valued,,Consumer Cyclical,consumerCyclical,"{'trend': [601333.0, 583783.0, 631835.0, 592945.0]}",Equity,KR7008770000,,,,,,2014-09-30T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,21.3122,3.0,2025-12-03T06:00:00.000,Medium,,,3,Quan,ST,KOR,South Korean Won,592945.36,False
304,LG Chem Ltd Participating Preferred,0P0000D413,0P0000D413,E,0.02983,4283.0,592811.0,28.0,South Korea,051915,8.9607,10.3306,3,Fairly Valued,,Basic Materials,basicMaterials,"{'trend': [446599.0, 378695.0, 419419.0, 592811.0]}",Equity,KR7051911006,,304001,corporate,Preferred,Basic Materials,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,21.5441,3.0,2025-12-03T06:00:00.000,Medium,,,3,Quan,ST,KOR,South Korean Won,592811.09,False
305,Ecopro Materials Co Ltd,0P0001RW96,0P0001RW96,E,0.02981,13399.0,592481.0,88.0,South Korea,450080,-19.7165,,3,Fairly Valued,,Industrials,industrials,"{'trend': [513457.0, 485984.0, 448744.0, 592481.0]}",Equity,KR7450080007,,,,,,2024-06-30T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,31.7201,2.0,2025-12-03T06:00:00.000,High,,,3,Quan,ST,KOR,South Korean Won,592480.79,False
306,S-1 Corp,0P0000AJLG,0P0000AJLG,E,0.02856,10781.0,567521.0,64.0,South Korea,012750,28.5256,14.3472,3,Fairly Valued,,Industrials,industrials,"{'trend': [589940.0, 619425.0, 642386.0, 567521.0]}",Equity,KR7012750006,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,20.7143,3.0,2025-12-03T06:00:00.000,Medium,,,3,Quan,ST,KOR,South Korean Won,567520.62,False
307,Hutchison Port Holdings Trust Units Reg S,0P0000SPH1,0P0000SPH1,E,0.02842,2689300.0,564753.0,16000.0,Singapore,NS8U,44.6118,,4,Undervalued,,Industrials,industrials,"{'trend': [552000.0, 576780.0, 534660.0, 564753.0]}",Equity,SG2D00968206,,,,,,2013-05-31T05:00:00.000,,,USD,,,,,0,,,,,,,0,,,,12.6714,4.0,2025-12-03T06:00:00.000,Low,,,4,Quan,ST,SGP,US Dollar,564753.0,False
308,CTF Services Ltd,0P00009S17,0P00009S17,E,0.02839,522000.0,564165.0,4000.0,Hong Kong,00659,14.6741,,3,Fairly Valued,,Industrials,industrials,"{'trend': [546357.0, 520269.0, 560583.0, 564165.0]}",Equity,BMG668971101,,,,,,2013-05-31T05:00:00.000,,,HKD,,,,,0,,,,,,,0,,,,41.3144,1.0,2025-12-03T06:00:00.000,Severe,,,3,Quan,ST,BMU,Hong Kong Dollar,564164.59,False
309,kakaopay Corp Ordinary Shares,0P0001N3SB,0P0001N3SB,E,0.02792,15116.0,554881.0,96.0,South Korea,377300,56.4356,74.6269,3,Fairly Valued,,Technology,technology,"{'trend': [720039.0, 648649.0, 575942.0, 554881.0]}",Equity,KR7377300009,,,,,,2022-06-30T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,18.4366,4.0,2025-12-03T06:00:00.000,Low,,,3,Quan,ST,KOR,South Korean Won,554881.07,False
310,Hyundai Autoever Corp,0P0001H4KZ,0P0001H4KZ,E,0.02747,3822.0,545904.0,24.0,South Korea,307950,120.4024,,2,Overvalued,,Technology,technology,"{'trend': [402696.0, 436016.0, 413353.0, 545904.0]}",Equity,KR7307950006,,,,,,2024-03-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,15.6507,4.0,2025-12-03T06:00:00.000,Low,,,2,Quan,ST,KOR,South Korean Won,545904.19,False
311,Posco DX Co Ltd,0P0000C18O,0P0000C18O,E,0.02717,29247.0,539881.0,188.0,South Korea,022100,24.2188,,2,Overvalued,,Technology,technology,"{'trend': [480330.0, 435387.0, 434937.0, 539881.0]}",Equity,KR7022100002,,,,,,2024-03-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,21.3962,3.0,2025-12-03T06:00:00.000,Medium,,,2,Quan,ST,KOR,South Korean Won,539881.45,False
312,Magellan Financial Group Ltd,0P0000A0Z2,0P0000A0Z2,E,0.0271,85521.0,538588.0,596.0,Australia,MFG,-7.6861,9.99,3,Fairly Valued,None,Financial Services,financialService,"{'trend': [609544.0, 576283.0, 540890.0, 538588.0]}",Equity,AU000000MFG4,,,,,,2016-03-31T05:00:00.000,,,AUD,,,,,0,,,,,,,0,,,,15.8583,4.0,2025-12-03T06:00:00.000,Low,,,4,Qual,ST,AUS,Australian Dollar,538588.4,False
313,Mirae Asset Securities Co Ltd Participating Preferred,0P0001CZYF,0P0001CZYF,E,0.02693,70276.0,535178.0,564.0,South Korea,00680K,156.1187,,2,Overvalued,,Financial Services,financialService,"{'trend': [10670.0, 10389.0, 473011.0, 535178.0]}",Equity,KR700680K019,,304003,corporate,Preferred,Financial Services,2025-09-30T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,19.2805,4.0,2025-12-03T06:00:00.000,Low,,,2,Quan,ST,KOR,South Korean Won,535177.82,False
314,Netmarble Corp,0P0001AGY2,0P0001AGY2,E,0.02685,14051.0,533539.0,88.0,South Korea,251270,-11.0422,,5,Undervalued,,Communication Services,communicationsServices,"{'trend': [615297.0, 603330.0, 614032.0, 533539.0]}",Equity,KR7251270005,,,,,,2017-04-30T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,14.1921,4.0,2025-12-03T06:00:00.000,Low,,,5,Quan,ST,KOR,South Korean Won,533538.59,False
315,CHEIL Worldwide Inc,0P0000C64Z,0P0000C64Z,E,0.02672,37178.0,531021.0,228.0,South Korea,030000,33.4799,,3,Fairly Valued,,Communication Services,communicationsServices,"{'trend': [548879.0, 528807.0, 534610.0, 531021.0]}",Equity,KR7030000004,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,16.1234,4.0,2025-12-03T06:00:00.000,Low,,,3,Quan,ST,KOR,South Korean Won,531021.09,False
316,Nongshim Co Ltd,0P0000C3L9,0P0000C3L9,E,0.02641,1715.0,524822.0,12.0,South Korea,004370,23.0552,12.0337,5,Undervalued,,Consumer Defensive,consumerDefensive,"{'trend': [490308.0, 504003.0, 523748.0, 524822.0]}",Equity,KR7004370003,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,29.0225,3.0,2025-12-03T06:00:00.000,Medium,,,5,Quan,ST,KOR,South Korean Won,524821.9,False
317,E-MART Inc,0P0000THM8,0P0000THM8,E,0.02628,10305.0,522212.0,60.0,South Korea,139480,31.9749,,4,Undervalued,,Consumer Defensive,consumerDefensive,"{'trend': [681148.0, 528748.0, 551297.0, 522212.0]}",Equity,KR7139480008,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,21.9972,3.0,2025-12-03T06:00:00.000,Medium,,,4,Quan,ST,KOR,South Korean Won,522211.62,False
318,SK Bioscience Co Ltd,0P0001LXML,0P0001LXML,E,0.02586,14443.0,513957.0,92.0,South Korea,302440,-8.9005,,3,Fairly Valued,,Healthcare,healthcare,"{'trend': [486399.0, 489238.0, 478691.0, 513957.0]}",Equity,KR7302440003,,,,,,2021-09-30T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,26.6086,3.0,2025-12-03T06:00:00.000,Medium,,,3,Quan,ST,KOR,South Korean Won,513956.9,False
319,Lotte Chemical Corp,0P0000B2CS,0P0000B2CS,E,0.0256,10252.0,508732.0,64.0,South Korea,011170,16.7692,-15.873,3,Fairly Valued,,Basic Materials,basicMaterials,"{'trend': [454922.0, 420760.0, 491592.0, 508732.0]}",Equity,KR7011170008,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,22.5597,3.0,2025-12-03T06:00:00.000,Medium,,,3,Quan,ST,KOR,South Korean Won,508732.34,True
320,SJM Holdings Ltd,0P0000INR7,0P0000INR7,E,0.02556,1395250.0,508036.0,8000.0,Hong Kong,00880,-12.0141,11.8624,4,Undervalued,Narrow,Consumer Cyclical,consumerCyclical,"{'trend': [574020.0, 518279.0, 591958.0, 508036.0]}",Equity,HK0880043028,,,,,,2013-05-31T05:00:00.000,,,HKD,,,,,0,,,,,,,0,,,,31.2582,2.0,2025-12-03T06:00:00.000,High,,,5,Qual,ST,HKG,Hong Kong Dollar,508036.01,False
321,Misto Holdings Corp,0P0000PYOD,0P0000PYOD,E,0.02526,19431.0,501885.0,120.0,South Korea,081660,9.4132,12.7065,5,Undervalued,,Consumer Cyclical,consumerCyclical,"{'trend': [524889.0, 582863.0, 530586.0, 501885.0]}",Equity,KR7081660003,,,,,,2019-03-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,15.1284,4.0,2025-12-03T06:00:00.000,Low,,,5,Quan,ST,KOR,South Korean Won,501885.1,False
322,HL Mando Corp,0P00014DQ9,0P00014DQ9,E,0.02412,17714.0,479294.0,112.0,South Korea,204320,25.2052,,5,Undervalued,,Consumer Cyclical,consumerCyclical,"{'trend': [455878.0, 453591.0, 421530.0, 479294.0]}",Equity,KR7204320006,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,15.717,4.0,2025-12-03T06:00:00.000,Low,,,5,Quan,ST,KOR,South Korean Won,479294.4,False
323,Celltrion Pharm Inc,0P0000AMZF,0P0000AMZF,E,0.02381,10567.0,473188.0,60.0,South Korea,068760,23.4486,,3,Fairly Valued,,Healthcare,healthcare,"{'trend': [421345.0, 392143.0, 400645.0, 473188.0]}",Equity,KR7068760008,,,,,,2020-09-30T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,26.5378,3.0,2025-12-03T06:00:00.000,Medium,,,3,Quan,ST,KOR,South Korean Won,473188.0,False
324,GS Engineering & Construction Corp,0P0000B2U5,0P0000B2U5,E,0.02379,36044.0,472828.0,220.0,South Korea,006360,14.8983,5.2632,5,Undervalued,,Industrials,industrials,"{'trend': [521325.0, 483265.0, 469806.0, 472828.0]}",Equity,KR7006360002,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,30.5407,2.0,2025-12-03T06:00:00.000,High,,,5,Quan,ST,KOR,South Korean Won,472828.47,False
325,Man Wah Holdings Ltd,0P0000BEPD,0P0000BEPD,E,0.02316,754800.0,460327.0,4800.0,United States,01999,-3.6072,,3,Fairly Valued,,Consumer Cyclical,consumerCyclical,"{'trend': [440178.0, 456025.0, 415467.0, 460327.0]}",Equity,BMG5800U1071,,,,,,2020-09-30T05:00:00.000,,,HKD,,,,,0,,,,,,,0,,,,16.1715,4.0,2025-12-03T06:00:00.000,Low,,,3,Quan,ST,BMU,Hong Kong Dollar,460326.81,True
326,Samsung Card Co Ltd,0P0000B7JP,0P0000B7JP,E,0.02213,12647.0,439838.0,68.0,South Korea,029780,46.5854,,3,Fairly Valued,,Financial Services,financialService,"{'trend': [473258.0, 459177.0, 468894.0, 439838.0]}",Equity,KR7029780004,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,18.9281,4.0,2025-12-03T06:00:00.000,Low,,,3,Quan,ST,KOR,South Korean Won,439837.76,False
327,United Energy Group Ltd,0P00009TB7,0P00009TB7,E,0.02189,6830000.0,434993.0,24000.0,Iraq,00467,36.1111,,4,Undervalued,,Energy,energy,"{'trend': [271131.0, 248619.0, 463624.0, 434993.0]}",Equity,BMG9231L1081,,,,,,2019-03-31T05:00:00.000,,,HKD,,,,,0,,,,,,,0,,,,66.1307,1.0,2025-12-03T06:00:00.000,Severe,,,4,Quan,ST,BMU,Hong Kong Dollar,434992.67,False
328,Nexteer Automotive Group Ltd,0P0000Z2OG,0P0000Z2OG,E,0.02182,500000.0,433597.0,4000.0,China,01316,75.864,,3,Fairly Valued,,Consumer Cyclical,consumerCyclical,"{'trend': [386318.0, 439495.0, 544424.0, 433597.0]}",Equity,KYG6501M1050,,,,,,2017-09-30T05:00:00.000,,,HKD,,,,,0,,,,,,,0,,,,21.278,3.0,2025-12-03T06:00:00.000,Medium,,,3,Quan,ST,CYM,Hong Kong Dollar,433596.67,False
329,GQG Partners Inc Chess Depository Interest,0P0001NMTG,0P0001NMTG,E,0.02161,419227.0,429509.0,2792.0,United States,GQG,-16.5789,5.9524,3,Fairly Valued,None,Financial Services,financialService,"{'trend': [566153.0, 477194.0, 463667.0, 429509.0]}",Equity,AU0000180499,,,,,,2024-09-30T05:00:00.000,,,AUD,,,,,0,,,,,,,0,,,,25.7971,3.0,2025-12-03T06:00:00.000,Medium,,,3,Qual,ST,USA,Australian Dollar,429509.47,False
330,Korea Gas Corp,0P0000ATIO,0P0000ATIO,E,0.02152,14611.0,427639.0,144.0,South Korea,036460,29.9103,,5,Undervalued,,Utilities,utilities,"{'trend': [459015.0, 412697.0, 403164.0, 427639.0]}",Equity,KR7036460004,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,29.3241,3.0,2025-12-03T06:00:00.000,Medium,,,5,Quan,ST,KOR,South Korean Won,427639.02,False
331,KEPCO Plant Service & Engineering Co Ltd,0P0000ENS8,0P0000ENS8,E,0.0209,11673.0,415386.0,32.0,South Korea,051600,34.1222,,4,Undervalued,,Industrials,industrials,"{'trend': [458124.0, 423204.0, 395348.0, 415386.0]}",Equity,KR7051600005,,,,,,2015-03-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,16.2267,4.0,2025-12-03T06:00:00.000,Low,,,4,Quan,ST,KOR,South Korean Won,415385.93,False
332,Domino's Pizza Enterprises Ltd,0P00006WG0,0P00006WG0,E,0.02082,34492.0,413669.0,240.0,Australia,DMP,-19.2701,19.2308,5,Undervalued,Narrow,Consumer Cyclical,consumerCyclical,"{'trend': [415686.0, 339247.0, 306003.0, 413669.0]}",Equity,AU000000DMP0,,,,,,2016-03-31T05:00:00.000,,,AUD,,,,,0,,,,,,,0,,,,23.454,3.0,2025-12-03T06:00:00.000,Medium,,,3,Qual,ST,AUS,Australian Dollar,413669.02,True
